strategy,combo,size,variant_kind,variant_method,scenario,num_days,gross_mean_return,gross_cumulative_return,gross_sharpe,mean_return,cumulative_return,sharpe,switch_count,same_code_streak_days,avg_entry_cost_bps,avg_exit_cost_bps
timesnet+timemixer::selector::top1_gap,timesnet+timemixer,2,selector,top1_gap,base,2340,0.01789798606002369,34.69644248656372,0.87688083756753,0.017020780068015478,3.699358153946128,0.8344841963991281,964,1375,3.299145299145299,5.361111111111111
tsmixer+itransformer::gated::gated_q50_left,tsmixer+itransformer,2,gated,gated_q50_left,base,2340,0.01782786548519242,1380.6830492587585,0.89476385124891,0.016411202116727103,50.88535090642486,0.8242176997807571,1561,778,5.34017094017094,8.677777777777777
timesnet+patchtst::selector::top1_gap,timesnet+patchtst,2,selector,top1_gap,base,2340,0.017627975924079234,12.090907378835654,0.8613448782690093,0.01675784632682906,0.7342868588210567,0.8190599666612365,961,1378,3.2888888888888888,5.344444444444444
tsmixer+patchtst::gated::gated_q50_left,tsmixer+patchtst,2,gated,gated_q50_left,base,2340,0.017308695712071196,114.18939699336642,0.8651230470801468,0.016079754670539324,5.640547445185701,0.8039007391400926,1357,982,4.642735042735043,7.544444444444444
timesnet+patchtst::gated::gated_q50_left,timesnet+patchtst,2,gated,gated_q50_left,base,2340,0.016903581960050346,2.2171056989208964,0.8274231480711934,0.015882898179277734,-0.6961214627408303,0.7780082027663714,1122,1217,3.8393162393162394,6.238888888888889
tsmixer+timesnet+patchtst::combo::zscore_mean,tsmixer+timesnet+patchtst,3,combo,zscore_mean,base,2340,0.016554982811139207,28.39990440069182,0.8269978606315076,0.015198434677470313,0.26294323621506077,0.7597313902288582,1497,842,5.121367521367521,8.322222222222223
timesnet+timemixer::gated::gated_q50_right,timesnet+timemixer,2,gated,gated_q50_right,base,2340,0.01569083576765092,0.8287120529223839,0.7775931427433295,0.014921580351172047,-0.6921605085749576,0.739967646073403,847,1492,2.899145299145299,4.711111111111111
timesnet+itransformer::selector::top1_gap,timesnet+itransformer,2,selector,top1_gap,base,2340,0.015595941814076343,26.53067206121801,0.826885668319157,0.014570159857300069,1.5517539026302827,0.7729655655566687,1131,1208,3.87008547008547,6.288888888888889
tsmixer+itransformer+patchtst::combo::zscore_mean,tsmixer+itransformer+patchtst,3,combo,zscore_mean,base,2340,0.015176648885004538,1.3357679929740867,0.7662304549299135,0.013804079876552149,-0.9043952331527125,0.69707866217525,1520,819,5.2,8.45
timesnet+timemixer+patchtst::combo::mean,timesnet+timemixer+patchtst,3,combo,mean,base,2340,0.01493194371398869,-0.8743257689606314,0.7433748851447866,0.01424580988890147,-0.9745476773011095,0.7093941400906567,759,1580,2.5982905982905984,4.222222222222222
tsmixer+timesnet+patchtst::combo::mean,tsmixer+timesnet+patchtst,3,combo,mean,base,2340,0.014923092961800407,5.531890623561393,0.7977499108186605,0.0140469308322131,-0.14728792338500651,0.7510065063523343,968,1371,3.312820512820513,5.383333333333334
tsmixer+itransformer::selector::top1_gap,tsmixer+itransformer,2,selector,top1_gap,base,2340,0.014922758333406857,0.3045862668209083,0.7550582312536949,0.013833107822285503,-0.8967106795793232,0.7000848870580046,1206,1133,4.126495726495727,6.705555555555556
timesnet+patchtst::gated::gated_q50_right,timesnet+patchtst,2,gated,gated_q50_right,base,2340,0.014914876377435313,-0.9336820433195205,0.73314894070622,0.014155238506283752,-0.9886946167132648,0.6960030818899591,841,1498,2.8786324786324786,4.677777777777778
tsmixer+patchtst::selector::top1_gap,tsmixer+patchtst,2,selector,top1_gap,base,2340,0.014887596199567433,-0.8236059253059772,0.7406027314469638,0.014159043260722204,-0.9673617689755181,0.7045937457857814,802,1537,2.7452991452991453,4.461111111111111
tsmixer+timemixer::selector::top1_gap,tsmixer+timemixer,2,selector,top1_gap,base,2340,0.014838447076532221,0.3675022121217575,0.7521898956385374,0.014081736550639249,-0.7629268393675137,0.7142996875175769,833,1506,2.8512820512820514,4.633333333333334
timesnet+timemixer+patchtst::combo::zscore_mean,timesnet+timemixer+patchtst,3,combo,zscore_mean,base,2340,0.014705631605315517,-0.928806043261858,0.7320933159246246,0.014026398988937313,-0.9853677205132629,0.6984517657016374,752,1587,2.5743589743589745,4.183333333333334
tsmixer+timesnet+itransformer::combo::mean,tsmixer+timesnet+itransformer,3,combo,mean,base,2340,0.01469213262303468,68.0027829171133,0.7993212537442065,0.013780607830620047,7.281883670528693,0.7497936437294344,1008,1331,3.4495726495726498,5.605555555555555
timemixer+itransformer::selector::top1_gap,timemixer+itransformer,2,selector,top1_gap,base,2340,0.014532622929827326,0.2247194696423751,0.739934547623195,0.013797817344677372,-0.7790322240360145,0.7026717359725974,814,1525,2.786324786324786,4.527777777777778
"timesnet+itransformer::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",timesnet+itransformer,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",base,2340,0.014511360296834223,65.15620692103988,0.7802398002226922,0.013531639376242686,5.768325475662773,0.7276468064455864,1084,1255,3.7094017094017095,6.027777777777778
tsmixer+timesnet+itransformer::combo::zscore_mean,tsmixer+timesnet+itransformer,3,combo,zscore_mean,base,2340,0.01441111909602391,46.18721391423389,0.7872539026018841,0.013040623335951086,0.9600260929175923,0.71278831358173,1513,826,5.176068376068376,8.411111111111111
itransformer+patchtst::selector::top1_gap,itransformer+patchtst,2,selector,top1_gap,base,2340,0.014193379169950298,-0.8084822338110543,0.7173046750169855,0.013485496984008957,-0.9630425343088104,0.6817052002224439,782,1557,2.6769230769230767,4.35
tsmixer+timesnet::selector::top1_gap,tsmixer+timesnet,2,selector,top1_gap,base,2340,0.014183105412082985,79.05500892230681,0.9540130320521839,0.013035125519093964,4.622859304016818,0.8773839795754271,1263,1076,4.321367521367521,7.022222222222222
tsmixer+timesnet::gated::gated_q50_left,tsmixer+timesnet,2,gated,gated_q50_left,base,2340,0.014050359083950047,45.3035982715704,0.9337842124324035,0.01258524210374939,0.5457871180584586,0.8369578792896243,1617,722,5.5316239316239315,8.988888888888889
timesnet+itransformer::gated::gated_q50_left,timesnet+itransformer,2,gated,gated_q50_left,base,2340,0.014016901099720423,-0.6475248087522292,0.7421305730177832,0.012963406895109669,-0.9694543242701817,0.6867568291353833,1163,1176,3.9794871794871796,6.466666666666667
timesnet+timemixer::combo::zscore_mean,timesnet+timemixer,2,combo,zscore_mean,base,2340,0.014016294051824191,-0.41932415577703697,0.7513580919313877,0.01319089355315818,-0.9154431964375459,0.7071607349673309,916,1423,3.135042735042735,5.094444444444444
tsmixer+timesnet+timemixer::combo::mean,tsmixer+timesnet+timemixer,3,combo,mean,base,2340,0.013869808738544478,-0.44757570299344884,0.7452422346286991,0.01297446153508848,-0.931429757177806,0.6971840962276483,992,1347,3.394871794871795,5.516666666666667
timesnet+itransformer::combo::rank_mean,timesnet+itransformer,2,combo,rank_mean,base,2340,0.013795363558336271,12.164188824037957,0.7419943500820327,0.012828627486726493,0.3899289877182346,0.6900853975779507,1069,1270,3.658119658119658,5.944444444444445
itransformer+patchtst::gated::gated_q50_right,itransformer+patchtst,2,gated,gated_q50_right,base,2340,0.013655786486633436,-0.934783474789594,0.6912324492417976,0.013039622493952763,-0.9845050306565922,0.6601946581441093,683,1656,2.3384615384615386,3.8
tsmixer+timemixer::gated::gated_q50_right,tsmixer+timemixer,2,gated,gated_q50_right,base,2340,0.013655244066349588,-0.7586824228056214,0.6966527986169025,0.013057594089139906,-0.9395724284680108,0.6665986758931925,658,1681,2.252991452991453,3.661111111111111
timemixer+itransformer::gated::gated_q50_left,timemixer+itransformer,2,gated,gated_q50_left,base,2340,0.01363957015327493,-0.830320361580616,0.6949637225322748,0.01300130255244023,-0.9612631033008445,0.6628845652327481,702,1637,2.4034188034188033,3.9055555555555554
"timemixer+patchtst::weighted_rank::{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",timemixer+patchtst,2,weighted_rank,"{""dominant"": ""timemixer"", ""weights"": [0.6, 0.4]}",base,2340,0.013413259373592874,-0.9351354825595044,0.6803929051664744,0.01283985278322501,-0.982917400050768,0.6514684324873692,634,1705,2.1709401709401708,3.5277777777777777
timesnet+patchtst::combo::mean,timesnet+patchtst,2,combo,mean,base,2340,0.01337016542755305,-0.8393721088249246,0.7186739928197514,0.012536910360496133,-0.9770478680392258,0.6739331166673833,925,1414,3.1658119658119657,5.144444444444445
timesnet+patchtst::combo::zscore_mean,timesnet+patchtst,2,combo,zscore_mean,base,2340,0.013366168040211325,-0.8726840755367936,0.7171285407262723,0.012543444191412886,-0.9813432883447396,0.6730392885010862,913,1426,3.124786324786325,5.0777777777777775
timesnet+itransformer::gated::gated_q50_right,timesnet+itransformer,2,gated,gated_q50_right,base,2340,0.013348953990913693,-0.6495631120721224,0.7134991864172577,0.01234435916509053,-0.9664787920142934,0.6598579892648188,1116,1223,3.818803418803419,6.205555555555556
timesnet+timemixer::combo::mean,timesnet+timemixer,2,combo,mean,base,2340,0.013326370396438884,-0.9002941675038334,0.71517227585039,0.012501143289848296,-0.9855115196361025,0.6709208749838305,917,1422,3.1384615384615384,5.1
timemixer+itransformer::gated::gated_q50_right,timemixer+itransformer,2,gated,gated_q50_right,base,2340,0.013308300456852292,-0.9253087061585261,0.6780795390383322,0.012468706890951982,-0.9894610605703031,0.6354345412694828,931,1408,3.186324786324786,5.177777777777778
timemixer,timemixer,1,single,timemixer,base,2340,0.013301178700209493,-0.8981022182924367,0.6785045500927476,0.01271528201171989,-0.9737775216082583,0.6490433590790485,645,1694,2.2085470085470087,3.588888888888889
tsmixer+timemixer::gated::gated_q50_left,tsmixer+timemixer,2,gated,gated_q50_left,base,2340,0.013256673353788249,35.501482481804686,0.9229521253897133,0.012019816411832645,1.0648530985903442,0.8373216167820476,1366,973,4.673504273504274,7.594444444444444
timesnet+patchtst::combo::rank_mean,timesnet+patchtst,2,combo,rank_mean,base,2340,0.013212173700414942,1.5812087941460682,0.719129950310816,0.012350618414392289,-0.6544292758589064,0.6722732964903891,956,1383,3.2717948717948717,5.316666666666666
timesnet+itransformer+patchtst::combo::mean,timesnet+itransformer+patchtst,3,combo,mean,base,2340,0.013160658671932803,-0.5519052611604345,0.7158784511612799,0.012434411354694716,-0.9177828599867682,0.6764145622496035,806,1533,2.758974358974359,4.483333333333333
timemixer+patchtst::combo::mean,timemixer+patchtst,2,combo,mean,base,2340,0.01314651966249054,-0.9788023415203652,0.6656118019021088,0.012628927730039199,-0.99365402027828,0.6395570721212285,573,1766,1.9623931623931623,3.188888888888889
timesnet+timemixer::gated::gated_q50_left,timesnet+timemixer,2,gated,gated_q50_left,base,2340,0.013143777492713362,0.319840046054636,0.876270357852562,0.0121540802730266,-0.8674989814945282,0.8107741783249897,1093,1246,3.74017094017094,6.0777777777777775
timemixer+patchtst::combo::rank_mean,timemixer+patchtst,2,combo,rank_mean,base,2340,0.013060557400447537,-0.9753144459073081,0.6620463481805164,0.012517708391840843,-0.9930174267464766,0.6346934907279963,600,1739,2.0547008547008545,3.338888888888889
timemixer+patchtst::combo::zscore_mean,timemixer+patchtst,2,combo,zscore_mean,base,2340,0.013048818255652935,-0.9832774059540743,0.6606275152624381,0.012529415314780032,-0.9950147219394262,0.634481889862879,575,1764,1.9692307692307693,3.2
"timesnet+patchtst::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",timesnet+patchtst,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",base,2340,0.013026313714011003,0.2164997106625055,0.707324345684883,0.012132576113284383,-0.8490007028922051,0.658838562606455,992,1347,3.394871794871795,5.516666666666667
itransformer+patchtst::gated::gated_q50_left,itransformer+patchtst,2,gated,gated_q50_left,base,2340,0.013019324495433996,-0.9682441478276224,0.6626061874164705,0.012186425769784593,-0.9954528595279512,0.6203494222813024,924,1415,3.1623931623931623,5.138888888888889
tsmixer+patchtst::combo::mean,tsmixer+patchtst,2,combo,mean,base,2340,0.01288184042202563,-0.9873848703958578,0.6528662105369941,0.012075054700007096,-0.9980801401165013,0.6121096607326688,895,1444,3.0632478632478635,4.977777777777778
timemixer+patchtst::selector::top1_gap,timemixer+patchtst,2,selector,top1_gap,base,2340,0.01277827118799969,-0.9902941674975204,0.6471588276007091,0.012252472519882701,-0.9971487791476634,0.6206767836924864,582,1757,1.9931623931623932,3.238888888888889
timesnet+itransformer+patchtst::combo::zscore_mean,timesnet+itransformer+patchtst,3,combo,zscore_mean,base,2340,0.012695421935995904,-0.8515177275174272,0.6905507599758907,0.011981705170723415,-0.9720018105309717,0.6517672374588059,793,1546,2.7145299145299147,4.411111111111111
timemixer+patchtst::gated::gated_q50_left,timemixer+patchtst,2,gated,gated_q50_left,base,2340,0.012642163494933224,-0.9780206233754841,0.6449008933464679,0.012083691559861996,-0.9940262090422505,0.6165454900522007,619,1720,2.1196581196581197,3.4444444444444446
"timemixer+patchtst::weighted_rank::{""dominant"": ""patchtst"", ""weights"": [0.4, 0.6]}",timemixer+patchtst,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.4, 0.6]}",base,2340,0.012599094194420535,-0.9882462391133715,0.639671525503627,0.012051048547659786,-0.9967238649299535,0.6119975186784757,607,1732,2.078632478632479,3.3777777777777778
timesnet+timemixer+itransformer::combo::zscore_mean,timesnet+timemixer+itransformer,3,combo,zscore_mean,base,2340,0.012464251709067066,-0.9173774658327565,0.6777317997222942,0.011715875238481261,-0.9855858035143937,0.6370835695400493,830,1509,2.841025641025641,4.616666666666666
tsmixer+timemixer+patchtst::combo::mean,tsmixer+timemixer+patchtst,3,combo,mean,base,2340,0.012451078658115398,-0.9964525801352616,0.6302267404887029,0.011836637824297093,-0.9991553861782182,0.5992573065637623,682,1657,2.335042735042735,3.7944444444444443
timemixer+patchtst::gated::gated_q50_right,timemixer+patchtst,2,gated,gated_q50_right,base,2340,0.012444726589533267,-0.9945665484258328,0.6308706140519501,0.011902778844914991,-0.9984630900528448,0.6035430467837553,600,1739,2.0547008547008545,3.338888888888889
"timesnet+patchtst::weighted_rank::{""dominant"": ""patchtst"", ""weights"": [0.4, 0.6]}",timesnet+patchtst,2,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.4, 0.6]}",base,2340,0.012393273965793967,-0.6404571245105978,0.6743789812336585,0.011559633209532703,-0.9486248903386623,0.6290592970964863,925,1414,3.1658119658119657,5.144444444444445
timesnet+itransformer::combo::zscore_mean,timesnet+itransformer,2,combo,zscore_mean,base,2340,0.012389433055697157,0.06759319310419887,0.6831848566332063,0.011499517630528677,-0.8666459265997423,0.6341257962629054,989,1350,3.3846153846153846,5.5
tsmixer+timesnet::gated::gated_q50_right,tsmixer+timesnet,2,gated,gated_q50_right,base,2340,0.012300644205619467,-0.023713162424769507,0.827401977890768,0.01120666810539083,-0.9223779512587823,0.7545045242305081,1204,1135,4.119658119658119,6.694444444444445
timesnet+itransformer+patchtst::combo::rank_mean,timesnet+itransformer+patchtst,3,combo,rank_mean,base,2340,0.012193477462767383,0.4591242260879558,0.6727983568423578,0.011352489110923052,-0.7945497522297852,0.6264309093366461,932,1407,3.18974358974359,5.183333333333334
tsmixer+patchtst::combo::zscore_mean,tsmixer+patchtst,2,combo,zscore_mean,base,2340,0.012188784998838256,56.55227038245238,0.8656644836388231,0.010518351394443123,0.1825082626944916,0.7474615604373902,1848,491,6.321367521367521,10.272222222222222
tsmixer+patchtst::gated::gated_q50_right,tsmixer+patchtst,2,gated,gated_q50_right,base,2340,0.012187152644949243,-0.9967027329758124,0.6181634156408785,0.011628932832156559,-0.9991000594538751,0.5899965773797701,617,1722,2.112820512820513,3.433333333333333
"timesnet+timemixer::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",timesnet+timemixer,2,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.6, 0.4]}",base,2340,0.012159221811054615,-0.861069472527506,0.6596951230393676,0.011265095679686081,-0.9827912995259822,0.6112284369369456,993,1346,3.398290598290598,5.522222222222222
"timesnet+itransformer::weighted_rank::{""dominant"": ""itransformer"", ""weights"": [0.4, 0.6]}",timesnet+itransformer,2,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.4, 0.6]}",base,2340,0.012149599101963813,0.6490411050924194,0.671693444318096,0.011170283560094753,-0.8319969872825788,0.6175794521542671,1086,1253,3.7162393162393164,6.038888888888889
timemixer+itransformer+patchtst::combo::mean,timemixer+itransformer+patchtst,3,combo,mean,base,2340,0.012137060661680897,-0.995667718999375,0.6180581928063018,0.011515833823035474,-0.9989878392644476,0.5865399779919729,691,1648,2.365811965811966,3.8444444444444446
timemixer+itransformer+patchtst::combo::zscore_mean,timemixer+itransformer+patchtst,3,combo,zscore_mean,base,2340,0.012115391662621069,-0.9955840447154407,0.6171392185242611,0.01149493896244466,-0.9989661201773995,0.5856517687053389,690,1649,2.3623931623931624,3.838888888888889
patchtst,patchtst,1,single,patchtst,base,2340,0.012097518375176669,-0.9975426595816599,0.6133800920215746,0.011549106730288054,-0.9993150635612533,0.5857167484710891,607,1732,2.078632478632479,3.3777777777777778
timesnet+itransformer::combo::mean,timesnet+itransformer,2,combo,mean,base,2340,0.012064727456433135,-0.5978655108523716,0.6647862394550571,0.011179829331378,-0.9492385013050207,0.6160351584857693,984,1355,3.3675213675213675,5.472222222222222
"timesnet+itransformer+patchtst::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",timesnet+itransformer+patchtst,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",base,2340,0.012027447415448951,0.2887908148262368,0.665021384992696,0.011154741128036227,-0.8317535373190886,0.6167946599682971,968,1371,3.312820512820513,5.383333333333334
tsmixer+timesnet+timemixer::combo::zscore_mean,tsmixer+timesnet+timemixer,3,combo,zscore_mean,base,2340,0.011878294506969951,0.7960303696796263,0.8262878648039251,0.010533566121685494,-0.9213743385615824,0.7331632857384497,1488,851,5.09059829059829,8.272222222222222
"timesnet+timemixer+patchtst::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",timesnet+timemixer+patchtst,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",base,2340,0.011868438129211468,-0.928803872787035,0.6446565387145016,0.011009672286046124,-0.990428164486987,0.5980486734442118,954,1385,3.264957264957265,5.305555555555555
timesnet+timemixer+itransformer::combo::mean,timesnet+timemixer+itransformer,3,combo,mean,base,2340,0.011845703449389424,-0.9666651402893662,0.6479357727478439,0.011095129245908606,-0.9942331260463848,0.6069030976311839,834,1505,2.8547008547008548,4.638888888888889
timesnet+timemixer::combo::rank_mean,timesnet+timemixer,2,combo,rank_mean,base,2340,0.011728459669178525,-0.9346538982757163,0.6377840336150054,0.010859741629778907,-0.9914334048321602,0.5905719786362458,966,1373,3.305982905982906,5.372222222222222
tsmixer+timemixer+itransformer::combo::zscore_mean,tsmixer+timemixer+itransformer,3,combo,zscore_mean,base,2340,0.011694467376728995,0.6288516703152462,0.8258378371394014,0.010310951140440859,-0.9347160935679234,0.7285425682991866,1530,809,5.234188034188034,8.505555555555556
"timesnet+timemixer+itransformer::weighted_rank::{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",timesnet+timemixer+itransformer,3,weighted_rank,"{""dominant"": ""timesnet"", ""weights"": [0.5, 0.25, 0.25]}",base,2340,0.011667055933118637,-0.4609207284283088,0.6448446496450422,0.010785510518652437,-0.9310886282328472,0.596149298307931,978,1361,3.347008547008547,5.438888888888889
"timesnet+itransformer+patchtst::weighted_rank::{""dominant"": ""patchtst"", ""weights"": [0.25, 0.25, 0.5]}",timesnet+itransformer+patchtst,3,weighted_rank,"{""dominant"": ""patchtst"", ""weights"": [0.25, 0.25, 0.5]}",base,2340,0.011643101549793646,-0.362960240184636,0.6454249528156037,0.010822477079223793,-0.9062558965222117,0.5999467248360392,911,1428,3.117948717948718,5.066666666666666
timesnet+timemixer+itransformer::combo::rank_mean,timesnet+timemixer+itransformer,3,combo,rank_mean,base,2340,0.011619176289226344,-0.6608494550420398,0.6406839211275721,0.010758139494287399,-0.9545947233405649,0.5932334925170675,956,1383,3.2717948717948717,5.316666666666666
"timesnet+itransformer+patchtst::weighted_rank::{""dominant"": ""itransformer"", ""weights"": [0.25, 0.5, 0.25]}",timesnet+itransformer+patchtst,3,weighted_rank,"{""dominant"": ""itransformer"", ""weights"": [0.25, 0.5, 0.25]}",base,2340,0.011424455882114333,-0.693333461618606,0.6314820837924623,0.010566125981986205,-0.9585971442999053,0.584069946408186,952,1387,3.258119658119658,5.294444444444444
tsmixer+timemixer::combo::zscore_mean,tsmixer+timemixer,2,combo,zscore_mean,base,2340,0.01134472682835374,19.47665547905151,0.8189610294589392,0.009674959215358712,-0.5801557382862395,0.6988164425899698,1849,490,6.3247863247863245,10.277777777777779
tsmixer+itransformer::combo::zscore_mean,tsmixer+itransformer,2,combo,zscore_mean,base,2340,0.011330659485465352,88.27192294216367,0.9281622859939695,0.009652942292327696,0.8112627865082918,0.7911374448742998,1854,485,6.3418803418803416,10.305555555555555
